,product_id,item_price,total_amount,payment_status,price_label
174801,48870,343310,13990123,Success,high price
174808,12067,305460,13990123,Success,middle price
174819,18455,517133,13990123,Success,high price
174820,16828,249133,13990123,Success,middle price
174821,23962,601839,13990123,Success,high price
174845,10390,126294,2117141,Success,low price
174873,2288,357082,372082,Success,high price
174887,13257,264919,2221866,Success,middle price
174896,22598,157798,160224,Success,low price
174961,35626,167763,1964240,Success,low price
174975,19337,528609,1159516,Success,high price
174989,9600,220977,2014577,Success,middle price
175024,47077,177557,177557,Success,low price
175038,3087,433597,428893,Success,high price
175172,49936,161593,5069291,Success,low price
175195,55916,148530,158530,Success,low price
175196,12970,154756,164756,Success,low price
175224,17326,341338,341338,Success,high price
175328,34227,244861,7014307,Success,middle price
175531,40926,137750,144239,Success,low price
175545,59572,221418,230296,Success,middle price
175550,34953,246836,974122,Success,middle price
175552,24888,216302,266302,Success,middle price
175560,45192,162867,169267,Success,low price
175564,47157,238748,234324,Success,middle price
175585,36738,201736,1436467,Success,middle price
175588,5809,344134,354134,Success,high price
175590,41267,309809,315938,Success,middle price
175596,54158,221275,446127,Success,middle price
175623,56825,244408,462320,Success,middle price
175653,27862,248839,258839,Success,middle price
175656,39043,244136,245667,Success,middle price
175663,38243,161999,173009,Success,low price
175677,29652,236683,478469,Success,middle price
175680,49305,148635,6037969,Success,low price
175707,8785,145735,2094146,Success,low price
175739,52923,293698,303698,Success,middle price
175754,21155,452893,458249,Success,high price
175770,24996,211244,2754200,Success,middle price
175785,39366,392569,6683673,Success,high price
175825,11738,64217,266868,Success,low price
175834,56233,286316,292524,Success,middle price
175835,19066,187586,482743,Success,middle price
175856,11340,161679,7472856,Success,low price
175864,48106,300508,7472856,Success,middle price
175888,14981,387683,1122270,Success,high price
175890,34241,220320,1122270,Success,middle price
175917,18702,183190,448009,Success,middle price
175963,3415,245675,3469260,Success,middle price
175999,42074,160542,928522,Success,low price
176005,34267,403270,413270,Success,high price
176010,33627,463998,458706,Success,high price
176029,22332,109038,292644,Success,low price
176034,41317,165145,170794,Success,low price
176064,25318,232768,238880,Success,middle price
176178,38044,416062,421062,Success,high price
176202,45221,172939,528817,Success,low price
176219,25066,83968,4929972,Success,low price
176224,7559,546222,4929972,Success,high price
176281,41080,421389,426389,Success,high price
176282,20194,227643,227643,Success,middle price
176332,32306,208577,1876246,Success,middle price
176338,17947,350237,502761,Success,high price
176350,52926,440965,450965,Success,high price
176366,52477,215023,209536,Success,middle price
176373,25338,150637,150637,Success,low price
176376,54661,343185,6913985,Success,high price
176392,57547,208922,218922,Success,middle price
176398,27819,325912,977736,Success,middle price
176402,43864,313992,642326,Success,middle price
176436,22359,232407,4632688,Success,middle price
176440,56598,219087,4632688,Success,middle price
176546,3211,229531,839524,Success,middle price
176615,30820,305875,305875,Success,middle price
176661,12398,194368,204368,Success,middle price
176668,1583,435402,8282638,Success,high price
176669,22549,83417,87116,Success,low price
176672,30265,205323,255323,Success,middle price
176676,49087,131042,1813962,Success,low price
176731,25014,561991,1537406,Success,high price
176734,31307,308231,308231,Success,middle price
176750,18446,86482,91581,Success,low price
176752,48222,92634,142634,Success,low price
176771,1534,149671,758355,Success,low price
176797,28052,129102,139102,Success,low price
176817,14690,334015,1211168,Success,middle price
176859,16527,267911,262322,Success,middle price
176876,58915,301765,321360,Success,middle price
176912,5475,241845,246845,Success,middle price
176936,59366,184229,3647182,Failed,middle price
176947,13865,219945,219945,Success,middle price
176999,34579,176540,481265,Success,low price
177003,12599,233424,243424,Success,middle price
177004,46050,110400,106257,Success,low price
177019,45143,286693,291693,Success,middle price
177024,20514,223887,666993,Success,middle price
177028,49931,321922,507839,Success,middle price
177029,3911,160040,160040,Success,low price
177052,39459,149392,489349,Success,low price
177085,26826,133502,1834728,Success,low price
177088,41332,134689,940222,Success,low price
177122,6321,230749,240749,Success,middle price
177138,49896,89053,89053,Success,low price
177216,3495,406774,4175217,Success,high price
177219,57818,162517,4175217,Success,low price
177222,41243,396428,396428,Success,high price
177227,11011,90990,301004,Success,low price
177235,38183,323360,320976,Success,middle price
177289,22947,332749,667232,Success,middle price
177317,19504,220515,1047021,Success,middle price
177321,53402,309584,817597,Success,middle price
177408,32919,330245,336494,Success,middle price
177420,11268,92069,90428,Success,low price
177424,16229,76870,336253,Success,low price
177425,23982,259383,336253,Success,middle price
177449,12189,224321,531620,Success,middle price
177473,11385,273830,611381,Success,middle price
177499,56480,270379,280379,Success,middle price
177510,10051,420498,422182,Success,high price
177520,12324,332208,13871347,Success,middle price
177532,3124,222989,13871347,Success,middle price
177562,30798,453719,1235510,Success,high price
177566,54694,156285,166285,Success,low price
177567,8858,367989,1115361,Success,high price
177580,34438,215867,549330,Success,middle price
177583,11605,52404,527064,Success,low price
177648,30792,332444,656709,Success,middle price
177695,21146,244670,244670,Success,middle price
177713,58977,294947,3352424,Success,middle price
177735,55945,391985,401985,Success,high price
177761,31450,231774,1371916,Success,middle price
177771,27895,156941,161941,Success,low price
177781,6519,168442,178442,Success,low price
177857,40176,208519,223249,Success,middle price
177860,11030,284441,291966,Success,middle price
177868,58830,335104,2443343,Success,high price
177877,28467,254664,1546240,Success,middle price
177886,28065,173239,173239,Success,low price
177917,25110,479191,489191,Success,high price
177936,50030,290629,300629,Success,middle price
177953,36732,425557,428675,Success,high price
177957,11204,213540,422349,Success,middle price
177974,5113,309278,3146547,Success,middle price
178011,31246,238594,4671534,Success,middle price
178018,48917,134467,4671534,Success,low price
178021,16961,201593,4671534,Success,middle price
178088,53779,85138,87595,Success,low price
178105,37320,491055,501055,Success,high price
178133,35447,196019,206019,Success,middle price
178187,40186,268037,278037,Success,middle price
178200,40765,70687,569395,Success,low price
178221,6073,289596,289596,Success,middle price
178251,5978,245175,682391,Failed,middle price
178287,19121,141681,12371635,Success,low price
178300,58807,327025,12371635,Success,middle price
178302,27975,245603,12371635,Success,middle price
178334,34989,149539,164539,Success,low price
178350,3814,426240,1032220,Success,high price
178431,19502,179389,176594,Success,low price
178548,17219,195441,188365,Success,middle price
178587,33977,121446,131446,Success,low price
178629,57782,149292,399880,Success,low price
178683,15583,444218,457021,Success,high price
178710,18388,197657,203710,Success,middle price
178715,34277,135801,145801,Failed,low price
178767,31188,363383,1028437,Success,high price
178800,17025,125250,130761,Success,low price
178881,26236,214475,224475,Success,middle price
178908,11588,304431,314431,Success,middle price
178910,33715,222921,232921,Success,middle price
178927,24772,315016,2612398,Success,middle price
178960,30355,165129,170129,Success,low price
179027,2835,428536,428536,Success,high price
179032,28997,178060,178060,Success,low price
179058,21407,201488,708839,Success,middle price
179063,25897,86637,1812285,Success,low price
179128,9622,384854,394854,Success,high price
179134,31043,234599,1603935,Success,middle price
179142,13394,171319,320629,Success,low price
179245,53725,328638,861763,Success,middle price
179258,23599,94921,2105485,Success,low price
179415,13781,234652,3034599,Success,middle price
179456,7487,385199,1688586,Success,high price
179507,36811,393976,418976,Success,high price
179518,58563,192740,952928,Success,middle price
179550,4930,319042,329042,Success,middle price
179637,43693,203539,6036128,Success,middle price
179661,6564,199140,1896818,Success,middle price
179670,4980,124151,1324592,Success,low price
179713,55245,153294,311518,Success,low price
179795,14765,182234,773598,Success,middle price
179823,8790,206684,207489,Success,middle price
179825,46783,337283,345571,Success,high price
179898,15172,212615,212615,Success,middle price
179986,28403,267092,3724224,Success,middle price
180085,52442,314287,2019106,Success,middle price
180088,3626,324876,2019106,Success,middle price
180131,14775,268423,2741313,Success,middle price
180213,12088,195594,444589,Success,middle price
180265,21381,200013,210013,Success,middle price
180268,20096,193997,203997,Success,middle price
180286,18378,134713,134713,Success,low price
180305,50852,144613,1025623,Success,low price
180412,24333,173321,173321,Success,low price
180431,41512,300613,7998079,Failed,middle price
180432,53090,147185,7998079,Failed,low price
180437,17579,383811,7998079,Failed,high price
180445,18825,171664,7998079,Failed,low price
180457,52500,347541,352543,Success,high price
180472,48332,209664,207985,Failed,middle price
180554,14121,117357,127357,Success,low price
180556,9677,180039,1404527,Success,low price
180559,13502,447501,1404527,Success,high price
180564,20790,649857,659857,Success,high price
180605,14615,618037,628037,Success,high price
180723,8288,197398,197398,Success,middle price
180727,3571,72250,1766577,Success,low price
180856,56145,381148,381148,Success,high price
180866,56073,162390,1867729,Success,low price
180871,55577,242317,2304638,Success,middle price
180878,58622,159604,648416,Success,low price
180943,32428,459394,918788,Success,high price
